APVA Memory Dynamics Study v0.1
============================================================================================================
Diagnostics
Instrument: 6E
Input path(s): .\Evidence\6E\6E_JUN26_5_Minute_CME_FX_Futures_ETH_20251130_20260531_apva_bar_evidence_v01.csv
Total rows: 35260
Node count: 41

1. Memory Stream Reconstruction
Bar | StateAgeNode | NodeCategory | MemoryStrength | HalfLife | EntropyGrowth | ForecastConfidence
276 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
277 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
278 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
279 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
280 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
281 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
282 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
283 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
284 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
285 | NeutralProcessing_Age21+ | Secondary Node | 0.3218 | 5.00 | 2.1309 | 0.6951
286 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
287 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
288 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
289 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
290 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 1.9592 | 0.5657
291 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
292 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 2.3244 | 0.5493
293 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
294 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
295 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
296 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
297 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
298 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
299 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
300 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
301 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
302 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
303 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
304 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
305 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
306 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
307 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
308 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
309 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
310 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
311 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
312 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
313 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
314 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
315 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
316 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
317 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
318 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
319 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
320 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
321 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
322 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
323 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
324 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
325 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
326 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
327 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
328 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
329 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
330 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
331 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
332 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 1.3643 | 0.1809
333 | CompressionProcessing_Age6-10 | Weak Node | 0.1905 | 2.00 | 1.4210 | 0.2308
334 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
335 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
336 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
337 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
338 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
339 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
340 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
341 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
342 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
343 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
344 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
345 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
346 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
347 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
348 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
349 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
350 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
351 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
352 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
353 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
354 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
355 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
356 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
357 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
358 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
359 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
360 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
361 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 2.3244 | 0.5493
362 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
363 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
364 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 1.9592 | 0.5657
365 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
366 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
367 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
368 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
369 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
370 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
371 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
372 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 2.3244 | 0.5493
373 | ExhaustionPersistence_Age3 | Weak Node | 0.1959 | 2.00 | 2.0053 | 0.3077
374 | ExhaustionPersistence_Age4 | Weak Node | 0.1838 | 2.00 | 1.3685 | 0.1818
375 | ExhaustionPersistence_Age5 | Weak Node | 0.1513 | 5.00 | 1.2532 | 0.0690
376 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
377 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
378 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
379 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
380 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
381 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
382 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
383 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
384 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
385 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
386 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
387 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
388 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
389 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
390 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
391 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
392 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
393 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
394 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
395 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
396 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
397 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
398 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
399 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
400 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
401 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
402 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
403 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
404 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
405 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
406 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
407 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
408 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
409 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
410 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
411 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
412 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
413 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
414 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
415 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
416 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
417 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
418 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
419 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
420 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
421 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
422 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
423 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
424 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
425 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
426 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
427 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
428 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
429 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
430 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
431 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
432 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
433 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
434 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
435 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
436 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
437 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
438 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
439 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 1.9592 | 0.5657
440 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
441 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
442 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
443 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
444 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
445 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 1.3643 | 0.1809
446 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
447 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
448 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
449 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
450 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
451 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
452 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
453 | ReassertionProcessing_Age2 | Weak Node | 0.1927 | 3.00 | 1.8779 | 0.0253
454 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
455 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
456 | ExhaustionPersistence_Age2 | Secondary Node | 0.2372 | 3.00 | 2.3244 | 0.5493
457 | ExhaustionPersistence_Age3 | Weak Node | 0.1959 | 2.00 | 2.0053 | 0.3077
458 | ExhaustionPersistence_Age4 | Weak Node | 0.1838 | 2.00 | 1.3685 | 0.1818
459 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
460 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
461 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
462 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
463 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
464 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
465 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
466 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
467 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
468 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
469 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
470 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
471 | RecoveryResolution_Age2 | Secondary Node | 0.2814 | 3.00 | 2.3364 | 0.4808
472 | RecoveryResolution_Age3 | Secondary Node | 0.2098 | 3.00 | 1.9592 | 0.5657
473 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
474 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
475 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
476 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
477 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
478 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
479 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
480 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
481 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
482 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
483 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
484 | ReassertionProcessing_Age2 | Weak Node | 0.1927 | 3.00 | 1.8779 | 0.0253
485 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
486 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
487 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
488 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
489 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
490 | MixedStructure_Age2 | Secondary Node | 0.1852 | 11.00 | 1.2246 | 0.0141
491 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
492 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
493 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
494 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
495 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
496 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
497 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
498 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
499 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
500 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
501 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
502 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
503 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
504 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
505 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
506 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
507 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
508 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
509 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
510 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
511 | NeutralProcessing_Age11-20 | Secondary Node | 0.2868 | 5.00 | 2.0203 | 0.6633
512 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
513 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
514 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
515 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
516 | ExhaustionPersistence_Age1 | Secondary Node | 0.1775 | 11.00 | 1.2226 | 0.0600
517 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
518 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
519 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
520 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
521 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
522 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
523 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
524 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
525 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
526 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
527 | RecoveryResolution_Age1 | Secondary Node | 0.2497 | 5.00 | 1.9626 | 0.2484
528 | CompressionProcessing_Age1 | Secondary Node | 0.2107 | 3.00 | 1.7972 | 0.2623
529 | CompressionProcessing_Age2 | Weak Node | 0.2038 | 3.00 | 1.6725 | 0.1754
530 | CompressionProcessing_Age3 | Secondary Node | 0.2152 | 3.00 | 1.7733 | 0.4179
531 | CompressionProcessing_Age4 | Weak Node | 0.2023 | 2.00 | 1.6005 | 0.2652
532 | CompressionProcessing_Age5 | Weak Node | 0.1950 | 3.00 | 1.3643 | 0.1809
533 | CompressionProcessing_Age6-10 | Weak Node | 0.1905 | 2.00 | 1.4210 | 0.2308
534 | DecayToNeutral_Age1 | Secondary Node | 0.2121 | 5.00 | 1.7484 | 0.2611
535 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
536 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
537 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
538 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
539 | DestructiveRotation_Age1 | Weak Node | 0.1720 | 3.00 | 1.0910 | 0.0251
540 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
541 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
542 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
543 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
544 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
545 | ReassertionProcessing_Age1 | Weak Node | 0.1787 | 3.00 | 1.5273 | 0.0955
546 | MixedStructure_Age1 | Weak Node | 0.1787 | 3.00 | 1.1466 | 0.1706
547 | NeutralProcessing_Age1 | Core Node | 0.2167 | 3.00 | 1.6504 | 0.4161
548 | NeutralProcessing_Age2 | Core Node | 0.2651 | 5.00 | 1.6844 | 0.3685
549 | NeutralProcessing_Age3 | Core Node | 0.3511 | 5.00 | 2.0830 | 0.6385
550 | NeutralProcessing_Age4 | Core Node | 0.3683 | 5.00 | 2.4809 | 0.8841
551 | NeutralProcessing_Age5 | Core Node | 0.3132 | 5.00 | 2.1684 | 0.7500
552 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
553 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
554 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
555 | NeutralProcessing_Age6-10 | Core Node | 0.2232 | 3.00 | 1.7671 | 0.5680
