APVA Path Motif Study v0.1 - Aggregate
============================================================================================================
Instruments: 6E, CL, NQ

Aggregate Motif Table
PreviousNode | CurrentNode | NextNode | Count | Probability | ReplicationCount
CompressionProcessing_Age1 -> DestructiveRotation_Age1 -> NeutralProcessing_Age1 | 1 | -0.0005 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> DestructiveRotation_Age1 -> RecoveryResolution_Age1 | 7 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> ExhaustionPersistence_Age1 -> CompressionProcessing_Age1 | 59 | 0.0001 | 1 | -0.7200 | 2 | -48.5000 | 3
CompressionProcessing_Age1 -> ExhaustionPersistence_Age1 -> DecayToNeutral_Age1 | 5 | 0.0001 | 1 | -1.4500 | 0 | N/A | 2
CompressionProcessing_Age1 -> ExhaustionPersistence_Age1 -> DestructiveRotation_Age1 | 4 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> ExhaustionPersistence_Age1 -> ExhaustionPersistence_Age2 | 57 | -0.0000 | 3 | -2.0800 | 0 | N/A | 2
CompressionProcessing_Age1 -> ExhaustionPersistence_Age1 -> NeutralProcessing_Age1 | 26 | -0.0001 | 4 | -2.7700 | 1 | -26.7500 | 3
CompressionProcessing_Age1 -> ExhaustionPersistence_Age1 -> RecoveryResolution_Age1 | 28 | 0.0000 | 4 | 0.1150 | 1 | 42.0000 | 3
CompressionProcessing_Age1 -> MixedStructure_Age1 -> CompressionProcessing_Age1 | 0 | N/A | 1 | -0.1200 | 0 | N/A | 1
CompressionProcessing_Age1 -> MixedStructure_Age1 -> ExhaustionPersistence_Age1 | 6 | 0.0003 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> MixedStructure_Age1 -> MixedStructure_Age2 | 1 | 0.0008 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> MixedStructure_Age1 -> NeutralProcessing_Age1 | 16 | -0.0001 | 2 | -0.1000 | 1 | -32.2500 | 3
CompressionProcessing_Age1 -> MixedStructure_Age1 -> RecoveryResolution_Age1 | 5 | 0.0012 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> NeutralProcessing_Age1 -> CompressionProcessing_Age1 | 169 | -0.0000 | 11 | -0.7691 | 5 | -12.7000 | 3
CompressionProcessing_Age1 -> NeutralProcessing_Age1 -> ConstructiveEmergence_Age1 | 2 | -0.0007 | 1 | -0.1300 | 0 | N/A | 2
CompressionProcessing_Age1 -> NeutralProcessing_Age1 -> DestructiveRotation_Age1 | 23 | 0.0000 | 2 | 0.0650 | 0 | N/A | 2
CompressionProcessing_Age1 -> NeutralProcessing_Age1 -> MixedStructure_Age1 | 73 | 0.0001 | 6 | 0.0317 | 1 | 44.2500 | 3
CompressionProcessing_Age1 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 432 | -0.0000 | 25 | 0.1216 | 16 | -0.5469 | 3
CompressionProcessing_Age1 -> NeutralProcessing_Age1 -> ReassertionProcessing_Age1 | 37 | -0.0001 | 9 | 0.4011 | 4 | -0.5625 | 3
CompressionProcessing_Age1 -> ReassertionProcessing_Age1 -> CompressionProcessing_Age1 | 3 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> ReassertionProcessing_Age1 -> DestructiveRotation_Age1 | 3 | 0.0004 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> ReassertionProcessing_Age1 -> NeutralProcessing_Age1 | 12 | 0.0004 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> ReassertionProcessing_Age1 -> ReassertionProcessing_Age2 | 1 | -0.0007 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age1 -> RecoveryResolution_Age1 -> CompressionProcessing_Age1 | 88 | 0.0001 | 9 | 0.2500 | 3 | 26.5000 | 3
CompressionProcessing_Age1 -> RecoveryResolution_Age1 -> NeutralProcessing_Age1 | 23 | -0.0000 | 2 | 10.2400 | 2 | -11.6250 | 3
CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 | 1 | -0.0005 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 -> ExhaustionPersistence_Age1 | 1 | -0.0007 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age11-20 -> ExhaustionPersistence_Age1 -> CompressionProcessing_Age1 | 2 | 0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age11-20 -> RecoveryResolution_Age1 -> CompressionProcessing_Age1 | 1 | 0.0004 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> CompressionProcessing_Age4 | 476 | -0.0000 | 22 | 0.0555 | 18 | -27.4028 | 3
CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> DecayToNeutral_Age1 | 11 | -0.0003 | 0 | N/A | 3 | -2.0000 | 2
CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> DestructiveRotation_Age1 | 2 | 0.0005 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> ExhaustionPersistence_Age1 | 65 | 0.0000 | 6 | 0.4683 | 2 | 80.8750 | 3
CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> MixedStructure_Age1 | 17 | 0.0001 | 1 | -0.1100 | 0 | N/A | 2
CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> NeutralProcessing_Age1 | 153 | -0.0000 | 10 | 1.1000 | 5 | 25.6500 | 3
CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> ReassertionProcessing_Age1 | 5 | 0.0005 | 1 | 0.6400 | 0 | N/A | 2
CompressionProcessing_Age2 -> CompressionProcessing_Age3 -> RecoveryResolution_Age1 | 34 | -0.0001 | 1 | 0.9400 | 2 | -75.1250 | 3
CompressionProcessing_Age2 -> ConstructiveEmergence_Age1 -> CompressionProcessing_Age1 | 1 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> DecayToNeutral_Age1 -> CompressionProcessing_Age1 | 1 | 0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> DecayToNeutral_Age1 -> MixedStructure_Age1 | 12 | 0.0002 | 0 | N/A | 1 | -49.7500 | 2
CompressionProcessing_Age2 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 | 20 | -0.0001 | 2 | 0.3200 | 0 | N/A | 2
CompressionProcessing_Age2 -> DecayToNeutral_Age1 -> ReassertionProcessing_Age1 | 1 | -0.0003 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 | 7 | 0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> DestructiveRotation_Age1 -> DestructiveRotation_Age2 | 1 | 0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> DestructiveRotation_Age1 -> ExhaustionPersistence_Age1 | 2 | -0.0002 | 1 | 1.8700 | 0 | N/A | 2
CompressionProcessing_Age2 -> DestructiveRotation_Age1 -> MixedStructure_Age1 | 1 | 0.0003 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> DestructiveRotation_Age1 -> NeutralProcessing_Age1 | 1 | 0.0006 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> ExhaustionPersistence_Age1 -> CompressionProcessing_Age1 | 38 | -0.0002 | 5 | -2.3580 | 0 | N/A | 2
CompressionProcessing_Age2 -> ExhaustionPersistence_Age1 -> DecayToNeutral_Age1 | 12 | 0.0004 | 0 | N/A | 1 | -40.5000 | 2
CompressionProcessing_Age2 -> ExhaustionPersistence_Age1 -> DestructiveRotation_Age1 | 2 | -0.0004 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> ExhaustionPersistence_Age1 -> ExhaustionPersistence_Age2 | 33 | 0.0000 | 3 | 1.6567 | 0 | N/A | 2
CompressionProcessing_Age2 -> ExhaustionPersistence_Age1 -> RecoveryResolution_Age1 | 30 | -0.0001 | 2 | 0.2650 | 1 | -3.2500 | 3
CompressionProcessing_Age2 -> MixedStructure_Age1 -> CompressionProcessing_Age1 | 1 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> MixedStructure_Age1 -> ConstructiveEmergence_Age1 | 1 | 0.0009 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> MixedStructure_Age1 -> DecayToNeutral_Age1 | 10 | -0.0001 | 0 | N/A | 1 | -89.5000 | 2
CompressionProcessing_Age2 -> MixedStructure_Age1 -> ExhaustionPersistence_Age1 | 2 | -0.0004 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> MixedStructure_Age1 -> MixedStructure_Age2 | 2 | -0.0004 | 1 | 0.5600 | 0 | N/A | 2
CompressionProcessing_Age2 -> MixedStructure_Age1 -> NeutralProcessing_Age1 | 1 | -0.0018 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> MixedStructure_Age1 -> ReassertionProcessing_Age1 | 1 | 0.0009 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> MixedStructure_Age1 -> RecoveryResolution_Age1 | 2 | 0.0006 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> NeutralProcessing_Age1 -> CompressionProcessing_Age1 | 140 | 0.0001 | 8 | 0.5887 | 4 | -28.0625 | 3
CompressionProcessing_Age2 -> NeutralProcessing_Age1 -> ConstructiveEmergence_Age1 | 1 | -0.0004 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> NeutralProcessing_Age1 -> DestructiveRotation_Age1 | 3 | -0.0003 | 0 | N/A | 1 | -7.2500 | 2
CompressionProcessing_Age2 -> NeutralProcessing_Age1 -> MixedStructure_Age1 | 33 | 0.0000 | 1 | 2.7100 | 4 | 11.5625 | 3
CompressionProcessing_Age2 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 245 | 0.0000 | 23 | -0.0939 | 6 | -25.4583 | 3
CompressionProcessing_Age2 -> NeutralProcessing_Age1 -> ReassertionProcessing_Age1 | 15 | 0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> ReassertionProcessing_Age1 -> DestructiveRotation_Age1 | 1 | -0.0007 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age2 -> ReassertionProcessing_Age1 -> MixedStructure_Age1 | 1 | -0.0002 | 0 | N/A | 1 | -44.5000 | 2
CompressionProcessing_Age2 -> RecoveryResolution_Age1 -> CompressionProcessing_Age1 | 60 | -0.0000 | 4 | 0.4350 | 1 | -4.7500 | 3
CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> CompressionProcessing_Age5 | 261 | -0.0000 | 12 | -0.1550 | 8 | 23.4375 | 3
CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> DecayToNeutral_Age1 | 19 | -0.0001 | 2 | -0.2350 | 2 | -54.1250 | 3
CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> DestructiveRotation_Age1 | 3 | 0.0004 | 0 | N/A | 2 | 5.8750 | 2
CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> ExhaustionPersistence_Age1 | 35 | 0.0003 | 2 | -0.9800 | 1 | -35.2500 | 3
CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> MixedStructure_Age1 | 17 | 0.0002 | 0 | N/A | 2 | 68.1250 | 2
CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> NeutralProcessing_Age1 | 129 | -0.0000 | 5 | 0.4440 | 2 | -14.3750 | 3
CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> ReassertionProcessing_Age1 | 2 | -0.0006 | 1 | 0.9700 | 0 | N/A | 2
CompressionProcessing_Age3 -> CompressionProcessing_Age4 -> RecoveryResolution_Age1 | 23 | -0.0001 | 0 | N/A | 1 | 4.2500 | 2
CompressionProcessing_Age3 -> DecayToNeutral_Age1 -> MixedStructure_Age1 | 4 | -0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 | 6 | -0.0005 | 0 | N/A | 3 | -20.6667 | 2
CompressionProcessing_Age3 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 | 1 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> DestructiveRotation_Age1 -> DestructiveRotation_Age2 | 1 | 0.0008 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> DestructiveRotation_Age1 -> ExhaustionPersistence_Age1 | 1 | 0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> ExhaustionPersistence_Age1 -> CompressionProcessing_Age1 | 21 | -0.0001 | 0 | N/A | 1 | 121.0000 | 2
CompressionProcessing_Age3 -> ExhaustionPersistence_Age1 -> DecayToNeutral_Age1 | 7 | -0.0002 | 1 | -1.5800 | 0 | N/A | 2
CompressionProcessing_Age3 -> ExhaustionPersistence_Age1 -> ExhaustionPersistence_Age2 | 22 | 0.0001 | 2 | 0.9900 | 1 | 38.2500 | 3
CompressionProcessing_Age3 -> ExhaustionPersistence_Age1 -> RecoveryResolution_Age1 | 15 | -0.0001 | 3 | -0.3367 | 0 | N/A | 2
CompressionProcessing_Age3 -> MixedStructure_Age1 -> DecayToNeutral_Age1 | 3 | -0.0007 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> MixedStructure_Age1 -> MixedStructure_Age2 | 1 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> MixedStructure_Age1 -> NeutralProcessing_Age1 | 7 | 0.0000 | 1 | -0.2000 | 0 | N/A | 2
CompressionProcessing_Age3 -> MixedStructure_Age1 -> ReassertionProcessing_Age1 | 5 | -0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> MixedStructure_Age1 -> RecoveryResolution_Age1 | 1 | -0.0004 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> NeutralProcessing_Age1 -> CompressionProcessing_Age1 | 35 | 0.0002 | 3 | 3.1667 | 1 | -16.2500 | 3
CompressionProcessing_Age3 -> NeutralProcessing_Age1 -> DestructiveRotation_Age1 | 1 | -0.0005 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> NeutralProcessing_Age1 -> MixedStructure_Age1 | 19 | -0.0001 | 2 | -1.7200 | 0 | N/A | 2
CompressionProcessing_Age3 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 86 | 0.0000 | 5 | -0.1680 | 4 | -31.9375 | 3
CompressionProcessing_Age3 -> NeutralProcessing_Age1 -> ReassertionProcessing_Age1 | 3 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> ReassertionProcessing_Age1 -> DestructiveRotation_Age1 | 4 | -0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age3 -> ReassertionProcessing_Age1 -> ReassertionProcessing_Age2 | 1 | 0.0016 | 1 | 0.5400 | 0 | N/A | 2
CompressionProcessing_Age3 -> RecoveryResolution_Age1 -> CompressionProcessing_Age1 | 29 | 0.0003 | 1 | 1.2100 | 2 | 50.7500 | 3
CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 | 113 | 0.0000 | 5 | -0.3140 | 3 | -24.6667 | 3
CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> DecayToNeutral_Age1 | 22 | -0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> DestructiveRotation_Age1 | 9 | 0.0002 | 1 | 0.3100 | 0 | N/A | 2
CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> ExhaustionPersistence_Age1 | 19 | 0.0001 | 4 | -0.5600 | 0 | N/A | 2
CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> MixedStructure_Age1 | 11 | -0.0001 | 1 | -0.0800 | 1 | -21.0000 | 3
CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> NeutralProcessing_Age1 | 71 | -0.0001 | 1 | 0.3800 | 3 | -0.1667 | 3
CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> ReassertionProcessing_Age1 | 3 | 0.0002 | 0 | N/A | 1 | 146.7500 | 2
CompressionProcessing_Age4 -> CompressionProcessing_Age5 -> RecoveryResolution_Age1 | 12 | -0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> DecayToNeutral_Age1 -> CompressionProcessing_Age1 | 2 | 0.0007 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> DecayToNeutral_Age1 -> ConstructiveEmergence_Age1 | 0 | N/A | 0 | N/A | 1 | 50.5000 | 1
CompressionProcessing_Age4 -> DecayToNeutral_Age1 -> DestructiveRotation_Age1 | 0 | N/A | 1 | -0.4200 | 0 | N/A | 1
CompressionProcessing_Age4 -> DecayToNeutral_Age1 -> MixedStructure_Age1 | 5 | -0.0002 | 0 | N/A | 1 | -34.0000 | 2
CompressionProcessing_Age4 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 | 6 | -0.0001 | 1 | 0.2900 | 0 | N/A | 2
CompressionProcessing_Age4 -> DecayToNeutral_Age1 -> ReassertionProcessing_Age1 | 1 | 0.0013 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 | 0 | N/A | 0 | N/A | 1 | 4.5000 | 1
CompressionProcessing_Age4 -> DestructiveRotation_Age1 -> DestructiveRotation_Age2 | 2 | 0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> DestructiveRotation_Age1 -> NeutralProcessing_Age1 | 0 | N/A | 0 | N/A | 1 | 52.5000 | 1
CompressionProcessing_Age4 -> DestructiveRotation_Age1 -> ReassertionProcessing_Age1 | 1 | 0.0003 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> ExhaustionPersistence_Age1 -> CompressionProcessing_Age1 | 6 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> ExhaustionPersistence_Age1 -> DecayToNeutral_Age1 | 12 | -0.0003 | 0 | N/A | 1 | 10.5000 | 2
CompressionProcessing_Age4 -> ExhaustionPersistence_Age1 -> DestructiveRotation_Age1 | 1 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> ExhaustionPersistence_Age1 -> ExhaustionPersistence_Age2 | 8 | -0.0001 | 1 | -2.0900 | 0 | N/A | 2
CompressionProcessing_Age4 -> ExhaustionPersistence_Age1 -> RecoveryResolution_Age1 | 8 | 0.0002 | 1 | -0.2100 | 0 | N/A | 2
CompressionProcessing_Age4 -> MixedStructure_Age1 -> DecayToNeutral_Age1 | 8 | -0.0003 | 0 | N/A | 1 | -4.7500 | 2
CompressionProcessing_Age4 -> MixedStructure_Age1 -> ExhaustionPersistence_Age1 | 4 | 0.0003 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> MixedStructure_Age1 -> MixedStructure_Age2 | 4 | 0.0000 | 0 | N/A | 1 | -124.5000 | 2
CompressionProcessing_Age4 -> MixedStructure_Age1 -> NeutralProcessing_Age1 | 2 | 0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> MixedStructure_Age1 -> ReassertionProcessing_Age1 | 1 | -0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> MixedStructure_Age1 -> RecoveryResolution_Age1 | 2 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> NeutralProcessing_Age1 -> CompressionProcessing_Age1 | 26 | -0.0001 | 1 | 0.2500 | 0 | N/A | 2
CompressionProcessing_Age4 -> NeutralProcessing_Age1 -> ConstructiveEmergence_Age1 | 1 | -0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> NeutralProcessing_Age1 -> DestructiveRotation_Age1 | 3 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> NeutralProcessing_Age1 -> MixedStructure_Age1 | 20 | 0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 61 | 0.0000 | 3 | -0.0833 | 2 | -28.3750 | 3
CompressionProcessing_Age4 -> NeutralProcessing_Age1 -> ReassertionProcessing_Age1 | 8 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> ReassertionProcessing_Age1 -> DestructiveRotation_Age1 | 0 | N/A | 1 | 0.9100 | 0 | N/A | 1
CompressionProcessing_Age4 -> ReassertionProcessing_Age1 -> MixedStructure_Age1 | 1 | 0.0022 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> ReassertionProcessing_Age1 -> ReassertionProcessing_Age2 | 1 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age4 -> RecoveryResolution_Age1 -> CompressionProcessing_Age1 | 18 | -0.0000 | 0 | N/A | 1 | -31.0000 | 2
CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 57 | -0.0000 | 1 | -0.0300 | 3 | -35.7500 | 3
CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> DecayToNeutral_Age1 | 3 | 0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> DestructiveRotation_Age1 | 2 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> ExhaustionPersistence_Age1 | 9 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> MixedStructure_Age1 | 8 | -0.0000 | 1 | -0.5400 | 0 | N/A | 2
CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> NeutralProcessing_Age1 | 30 | -0.0001 | 2 | 0.0150 | 0 | N/A | 2
CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> ReassertionProcessing_Age1 | 1 | -0.0006 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> CompressionProcessing_Age6-10 -> RecoveryResolution_Age1 | 6 | 0.0001 | 1 | -1.5000 | 0 | N/A | 2
CompressionProcessing_Age5 -> DecayToNeutral_Age1 -> CompressionProcessing_Age1 | 2 | -0.0003 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> DecayToNeutral_Age1 -> MixedStructure_Age1 | 4 | 0.0003 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> DecayToNeutral_Age1 -> NeutralProcessing_Age1 | 11 | 0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> DecayToNeutral_Age1 -> ReassertionProcessing_Age1 | 2 | -0.0008 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> DestructiveRotation_Age1 -> DecayToNeutral_Age1 | 3 | -0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> DestructiveRotation_Age1 -> DestructiveRotation_Age2 | 1 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> DestructiveRotation_Age1 -> ExhaustionPersistence_Age1 | 1 | -0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> DestructiveRotation_Age1 -> NeutralProcessing_Age1 | 2 | 0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> ExhaustionPersistence_Age1 -> CompressionProcessing_Age1 | 6 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> ExhaustionPersistence_Age1 -> DecayToNeutral_Age1 | 4 | -0.0001 | 1 | -6.6600 | 0 | N/A | 2
CompressionProcessing_Age5 -> ExhaustionPersistence_Age1 -> DestructiveRotation_Age1 | 2 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> ExhaustionPersistence_Age1 -> ExhaustionPersistence_Age2 | 2 | 0.0003 | 2 | 0.2550 | 0 | N/A | 2
CompressionProcessing_Age5 -> ExhaustionPersistence_Age1 -> RecoveryResolution_Age1 | 5 | 0.0004 | 1 | -1.3400 | 0 | N/A | 2
CompressionProcessing_Age5 -> MixedStructure_Age1 -> DecayToNeutral_Age1 | 6 | -0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> MixedStructure_Age1 -> ExhaustionPersistence_Age1 | 1 | -0.0006 | 1 | -0.0400 | 0 | N/A | 2
CompressionProcessing_Age5 -> MixedStructure_Age1 -> MixedStructure_Age2 | 1 | -0.0005 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> MixedStructure_Age1 -> NeutralProcessing_Age1 | 2 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> MixedStructure_Age1 -> ReassertionProcessing_Age1 | 2 | -0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> MixedStructure_Age1 -> RecoveryResolution_Age1 | 0 | N/A | 0 | N/A | 1 | -62.0000 | 1
CompressionProcessing_Age5 -> NeutralProcessing_Age1 -> CompressionProcessing_Age1 | 19 | -0.0002 | 1 | 0.4300 | 0 | N/A | 2
CompressionProcessing_Age5 -> NeutralProcessing_Age1 -> MixedStructure_Age1 | 7 | 0.0003 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> NeutralProcessing_Age1 -> NeutralProcessing_Age2 | 32 | -0.0001 | 0 | N/A | 3 | 0.7500 | 2
CompressionProcessing_Age5 -> NeutralProcessing_Age1 -> ReassertionProcessing_Age1 | 5 | -0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> ReassertionProcessing_Age1 -> DestructiveRotation_Age1 | 4 | -0.0007 | 0 | N/A | 1 | 69.2500 | 2
CompressionProcessing_Age5 -> ReassertionProcessing_Age1 -> MixedStructure_Age1 | 1 | 0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age5 -> RecoveryResolution_Age1 -> CompressionProcessing_Age1 | 10 | -0.0002 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age6-10 -> CompressionProcessing_Age11-20 -> CompressionProcessing_Age11-20 | 1 | -0.0004 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age6-10 -> CompressionProcessing_Age11-20 -> ExhaustionPersistence_Age1 | 1 | 0.0005 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age6-10 -> CompressionProcessing_Age11-20 -> RecoveryResolution_Age1 | 1 | 0.0006 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age11-20 | 3 | -0.0003 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 | 53 | -0.0001 | 0 | N/A | 3 | -3.4167 | 2
CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> DecayToNeutral_Age1 | 10 | 0.0000 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> ExhaustionPersistence_Age1 | 7 | 0.0001 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> MixedStructure_Age1 | 6 | 0.0005 | 0 | N/A | 0 | N/A | 1
CompressionProcessing_Age6-10 -> CompressionProcessing_Age6-10 -> NeutralProcessing_Age1 | 28 | 0.0002 | 1 | -0.2600 | 2 | 49.3750 | 3
